,country_code,level_1,year,gpc_growth,year_gap,annual_growth
1305,BHR,10110,1971,0.05011240166834163,1,0.05011240166834163
1306,BHR,10260,1972,0.05265407881243789,1,0.05265407881243789
1307,BHR,10412,1973,0.04150528802138709,1,0.04150528802138709
1308,BHR,10574,1974,0.04425217030864914,1,0.04425217030864914
1309,BHR,10727,1975,-0.15368654665033965,1,-0.15368654665033965
1310,BHR,10880,1976,0.09500952514650152,1,0.09500952514650152
1311,BHR,11033,1977,0.02991087867598985,1,0.02991087867598985
1312,BHR,11186,1978,-0.0066075254974791164,1,-0.0066075254974791164
1313,BHR,11339,1979,-0.04465858352666885,1,-0.04465858352666885
1314,BHR,11494,1980,0.03860886364916638,1,0.03860886364916638
1315,BHR,11661,1981,-0.017253633301008264,1,-0.017253633301008264
1316,BHR,11828,1982,0.023225357156269055,1,0.023225357156269055
1317,BHR,11995,1983,0.02842578585981137,1,0.02842578585981137
1318,BHR,12162,1984,0.0032798495443184805,1,0.0032798495443184805
1319,BHR,12329,1985,-0.04089966140701584,1,-0.04089966140701584
1320,BHR,12497,1986,-0.013366287169464641,1,-0.013366287169464641
1321,BHR,12665,1987,-0.01387088781111423,1,-0.01387088781111423
1322,BHR,12833,1988,0.0025583382071534544,1,0.0025583382071534544
1323,BHR,13001,1989,-0.007532127992654125,1,-0.007532127992654125
1324,BHR,13169,1990,-0.031491729790062095,1,-0.031491729790062095
1325,BHR,13337,1991,-0.004709320807526396,1,-0.004709320807526396
1326,BHR,13505,1992,0.043383476505951535,1,0.043383476505951535
1327,BHR,13674,1993,0.04890802615318535,1,0.04890802615318535
1328,BHR,13843,1994,0.006715633282732725,1,0.006715633282732725
1329,BHR,14012,1995,-0.007176911544204856,1,-0.007176911544204856
1330,BHR,14181,1996,0.003914099574878094,1,0.003914099574878094
1331,BHR,14350,1997,-0.007483376798768759,1,-0.007483376798768759
1332,BHR,14519,1998,0.014099850447911066,1,0.014099850447911066
1333,BHR,14688,1999,0.021702621806060307,1,0.021702621806060307
1334,BHR,14857,2000,0.02809434743608641,1,0.02809434743608641
1335,BHR,15026,2001,-0.016545792189091912,1,-0.016545792189091912
1336,BHR,15195,2002,-0.009961371420505571,1,-0.009961371420505571
1337,BHR,15364,2003,0.012387337789125041,1,0.012387337789125041
1338,BHR,15533,2004,0.008359887340123606,1,0.008359887340123606
1339,BHR,15702,2005,-0.005109997492727558,1,-0.005109997492727558
1340,BHR,15871,2006,-0.019037873808981587,1,-0.019037873808981587
1341,BHR,16040,2007,-0.007487306616070555,1,-0.007487306616070555
1342,BHR,16209,2008,-0.02275301479284053,1,-0.02275301479284053
1343,BHR,16378,2009,-0.04505419925309262,1,-0.04505419925309262
1344,BHR,16547,2010,-0.010077145145602984,1,-0.010077145145602984
1345,BHR,16716,2011,-0.015143742932602677,1,-0.015143742932602677
1346,BHR,16885,2012,0.015739335564859402,1,0.015739335564859402
1347,BHR,17054,2013,0.04093782315246486,1,0.04093782315246486
1348,BHR,17223,2014,0.03336537976560727,1,0.03336537976560727
1349,BHR,17392,2015,0.017040346558488295,1,0.017040346558488295
1350,BHR,17561,2016,0.014590565478371786,1,0.014590565478371786
6815,HUN,4241,1890,0.29937920670862983,20,0.014968960335431492
6816,HUN,4608,1900,0.13332204891628052,10,0.013332204891628053
6817,HUN,5017,1910,0.17316068788618288,10,0.01731606878861829
6818,HUN,5154,1913,0.04753727649134909,3,0.015845758830449697
6819,HUN,5470,1920,-0.20518626218080804,7,-0.029312323168686864
6820,HUN,5674,1924,0.11247798342668958,4,0.028119495856672394
6821,HUN,5728,1925,0.1755647743310753,1,0.1755647743310753
6822,HUN,5783,1926,-0.05275582444491711,1,-0.05275582444491711
6823,HUN,5838,1927,0.034192962040549446,1,0.034192962040549446
6824,HUN,5892,1928,0.07636217352241204,1,0.07636217352241204
6825,HUN,5948,1929,0.024875232185960883,1,0.024875232185960883
6826,HUN,6006,1930,-0.02948078403670351,1,-0.02948078403670351
6827,HUN,6062,1931,-0.05807402200352385,1,-0.05807402200352385
6828,HUN,6119,1932,-0.03390779970364832,1,-0.03390779970364832
6829,HUN,6175,1933,0.07942251683680901,1,0.07942251683680901
6830,HUN,6232,1934,-0.0017328023743150567,1,-0.0017328023743150567
6831,HUN,6288,1935,0.04194519284122222,1,0.04194519284122222
6832,HUN,6344,1936,0.05783265107691804,1,0.05783265107691804
6833,HUN,6401,1937,-0.029144510423529724,1,-0.029144510423529724
6834,HUN,6456,1938,0.0431721718652085,1,0.0431721718652085
6835,HUN,6513,1939,0.06646168228522598,1,0.06646168228522598
6836,HUN,6567,1940,-0.07735503619310968,1,-0.07735503619310968
6837,HUN,6619,1941,-0.00015648227870102005,1,-0.00015648227870102005
6838,HUN,6667,1942,0.04348511193973792,1,0.04348511193973792
6839,HUN,6852,1946,-0.46623489329217627,4,-0.11655872332304407
6840,HUN,6901,1947,0.030344560358882333,1,0.030344560358882333
6841,HUN,6953,1948,0.21532810401535585,1,0.21532810401535585
6842,HUN,7004,1949,0.06770927824710071,1,0.06770927824710071
6843,HUN,7085,1950,0.052043711078525234,1,0.052043711078525234
6844,HUN,7225,1951,0.08327553768558715,1,0.08327553768558715
6845,HUN,7367,1952,0.024551274565371983,1,0.024551274565371983
6846,HUN,7513,1953,0.00844512019703103,1,0.00844512019703103
6847,HUN,7659,1954,0.02289898058193529,1,0.02289898058193529
6848,HUN,7805,1955,0.07444780522686933,1,0.07444780522686933
6849,HUN,7951,1956,-0.05502694637156047,1,-0.05502694637156047
6850,HUN,8097,1957,0.0867756446861403,1,0.0867756446861403
6851,HUN,8243,1958,0.06050257385143354,1,0.06050257385143354
6852,HUN,8389,1959,0.034194441770766915,1,0.034194441770766915
6853,HUN,8535,1960,0.04621436511974508,1,0.04621436511974508
6854,HUN,8682,1961,0.044818951547540564,1,0.044818951547540564
6855,HUN,8829,1962,0.03741321902472272,1,0.03741321902472272
6856,HUN,8976,1963,0.050665504007405104,1,0.050665504007405104
6857,HUN,9123,1964,0.05150528256630693,1,0.05150528256630693
6858,HUN,9270,1965,0.00495166144644088,1,0.00495166144644088
6859,HUN,9417,1966,0.05220154908732688,1,0.05220154908732688
6860,HUN,9564,1967,0.05196533742359577,1,0.05196533742359577
6861,HUN,9711,1968,0.008196081676121736,1,0.008196081676121736
6862,HUN,9858,1969,0.025655082435200427,1,0.025655082435200427
6863,HUN,10008,1970,-0.006842646444477296,1,-0.006842646444477296
6864,HUN,10158,1971,0.04099853607172754,1,0.04099853607172754
6865,HUN,10308,1972,0.018423312486014254,1,0.018423312486014254
6866,HUN,10463,1973,0.04753131674760702,1,0.04753131674760702
6867,HUN,10622,1974,0.021292088019892574,1,0.021292088019892574
6868,HUN,10775,1975,0.015482062886889025,1,0.015482062886889025
6869,HUN,10928,1976,-0.0024809511219157088,1,-0.0024809511219157088
6870,HUN,11081,1977,0.05636557537770415,1,0.05636557537770415
6871,HUN,11234,1978,0.020516604514741132,1,0.020516604514741132
6872,HUN,11387,1979,-0.00032865547342808554,1,-0.00032865547342808554
6873,HUN,11545,1980,0.008770837742092752,1,0.008770837742092752
6874,HUN,11712,1981,0.007013471179858399,1,0.007013471179858399
6875,HUN,11879,1982,0.03597235846778979,1,0.03597235846778979
6876,HUN,12046,1983,-0.008841014416425708,1,-0.008841014416425708
6877,HUN,12213,1984,0.027824425726242552,1,0.027824425726242552
6878,HUN,12380,1985,-0.02304934754022625,1,-0.02304934754022625
6879,HUN,12548,1986,0.021516874135215858,1,0.021516874135215858
6880,HUN,12716,1987,0.017031005895082885,1,0.017031005895082885
6881,HUN,12884,1988,0.03128872884542666,1,0.03128872884542666
6882,HUN,13052,1989,-0.01834589132979758,1,-0.01834589132979758
6883,HUN,13220,1990,-0.06652099733865136,1,-0.06652099733865136
6884,HUN,13388,1991,-0.12661069902363664,1,-0.12661069902363664
6885,HUN,13556,1992,-0.03109894916707745,1,-0.03109894916707745
6886,HUN,13725,1993,-0.00492906151053063,1,-0.00492906151053063
6887,HUN,13894,1994,0.03001589594026477,1,0.03001589594026477
6888,HUN,14063,1995,0.016214818559060262,1,0.016214818559060262
6889,HUN,14232,1996,0.0017855234540480325,1,0.0017855234540480325
6890,HUN,14401,1997,0.03457446160842359,1,0.03457446160842359
